t kinetic_energy max_velocity
1.3779 0.00861197 0.224607
1.378 0.00860994 0.224582
1.3781 0.00860792 0.224556
1.3782 0.0086059 0.224531
1.3783 0.00860388 0.224505
1.3784 0.00860186 0.22448
1.3785 0.00859984 0.224454
1.3786 0.00859782 0.224429
1.3787 0.0085958 0.224403
1.3788 0.00859378 0.224378
1.3789 0.00859176 0.224352
1.379 0.00858975 0.224327
1.3791 0.00858773 0.224302
1.3792 0.00858571 0.224276
1.3793 0.0085837 0.224251
1.3794 0.00858168 0.224225
1.3795 0.00857967 0.2242
1.3796 0.00857765 0.224174
1.3797 0.00857564 0.224149
1.3798 0.00857362 0.224123
1.3799 0.00857161 0.224098
1.38 0.0085696 0.224072
1.3801 0.00856758 0.224047
1.3802 0.00856557 0.224021
1.3803 0.00856356 0.223996
1.3804 0.00856155 0.223971
1.3805 0.00855954 0.223945
1.3806 0.00855753 0.22392
1.3807 0.00855552 0.223894
1.3808 0.00855351 0.223869
1.3809 0.0085515 0.223843
1.381 0.00854949 0.223818
1.3811 0.00854749 0.223792
1.3812 0.00854548 0.223767
1.3813 0.00854347 0.223742
1.3814 0.00854147 0.223716
1.3815 0.00853946 0.223691
1.3816 0.00853746 0.223665
1.3817 0.00853545 0.22364
1.3818 0.00853345 0.223615
1.3819 0.00853144 0.223589
1.382 0.00852944 0.223564
1.3821 0.00852744 0.223538
1.3822 0.00852543 0.223513
1.3823 0.00852343 0.223488
1.3824 0.00852143 0.223462
1.3825 0.00851943 0.223437
1.3826 0.00851743 0.223411
1.3827 0.00851543 0.223386
1.3828 0.00851343 0.223361
1.3829 0.00851143 0.223335
1.383 0.00850943 0.22331
1.3831 0.00850743 0.223285
1.3832 0.00850544 0.223259
1.3833 0.00850344 0.223234
1.3834 0.00850144 0.223208
1.3835 0.00849945 0.223183
1.3836 0.00849745 0.223158
1.3837 0.00849545 0.223132
1.3838 0.00849346 0.223107
1.3839 0.00849147 0.223082
1.384 0.00848947 0.223056
1.3841 0.00848748 0.223031
1.3842 0.00848548 0.223006
1.3843 0.00848349 0.22298
1.3844 0.0084815 0.222955
1.3845 0.00847951 0.22293
1.3846 0.00847752 0.222904
1.3847 0.00847553 0.222879
1.3848 0.00847354 0.222854
1.3849 0.00847155 0.222828
1.385 0.00846956 0.222803
1.3851 0.00846757 0.222778
1.3852 0.00846558 0.222752
1.3853 0.00846359 0.222727
1.3854 0.00846161 0.222702
1.3855 0.00845962 0.222676
1.3856 0.00845763 0.222651
1.3857 0.00845565 0.222626
1.3858 0.00845366 0.222601
1.3859 0.00845168 0.222575
1.386 0.00844969 0.22255
1.3861 0.00844771 0.222525
1.3862 0.00844572 0.222499
1.3863 0.00844374 0.222474
1.3864 0.00844176 0.222449
1.3865 0.00843978 0.222424
1.3866 0.00843779 0.222398
1.3867 0.00843581 0.222373
1.3868 0.00843383 0.222348
1.3869 0.00843185 0.222322
1.387 0.00842987 0.222297
1.3871 0.00842789 0.222272
1.3872 0.00842591 0.222247
1.3873 0.00842394 0.222221
1.3874 0.00842196 0.222196
1.3875 0.00841998 0.222171
1.3876 0.008418 0.222146
1.3877 0.00841603 0.22212
1.3878 0.00841405 0.222095
1.3879 0.00841208 0.22207
1.388 0.0084101 0.222045
1.3881 0.00840813 0.222019
1.3882 0.00840615 0.221994
1.3883 0.00840418 0.221969
1.3884 0.0084022 0.221944
1.3885 0.00840023 0.221919
1.3886 0.00839826 0.221893
1.3887 0.00839629 0.221868
1.3888 0.00839432 0.221843
1.3889 0.00839235 0.221818
1.389 0.00839037 0.221792
1.3891 0.0083884 0.221767
1.3892 0.00838643 0.221742
1.3893 0.00838447 0.221717
1.3894 0.0083825 0.221692
1.3895 0.00838053 0.221666
1.3896 0.00837856 0.221641
1.3897 0.00837659 0.221616
1.3898 0.00837463 0.221591
1.3899 0.00837266 0.221566
1.39 0.0083707 0.22154
1.3901 0.00836873 0.221515
1.3902 0.00836677 0.22149
1.3903 0.0083648 0.221465
1.3904 0.00836284 0.22144
1.3905 0.00836087 0.221415
1.3906 0.00835891 0.221389
1.3907 0.00835695 0.221364
1.3908 0.00835499 0.221339
1.3909 0.00835302 0.221314
1.391 0.00835106 0.221289
1.3911 0.0083491 0.221264
1.3912 0.00834714 0.221238
1.3913 0.00834518 0.221213
1.3914 0.00834322 0.221188
1.3915 0.00834126 0.221163
1.3916 0.00833931 0.221138
1.3917 0.00833735 0.221113
1.3918 0.00833539 0.221088
1.3919 0.00833343 0.221062
1.392 0.00833148 0.221037
1.3921 0.00832952 0.221012
1.3922 0.00832756 0.220987
1.3923 0.00832561 0.220962
1.3924 0.00832365 0.220937
1.3925 0.0083217 0.220912
1.3926 0.00831975 0.220887
1.3927 0.00831779 0.220862
1.3928 0.00831584 0.220836
1.3929 0.00831389 0.220811
1.393 0.00831194 0.220786
1.3931 0.00830998 0.220761
1.3932 0.00830803 0.220736
1.3933 0.00830608 0.220711
1.3934 0.00830413 0.220686
1.3935 0.00830218 0.220661
1.3936 0.00830023 0.220636
1.3937 0.00829829 0.220611
1.3938 0.00829634 0.220586
1.3939 0.00829439 0.22056
1.394 0.00829244 0.220535
1.3941 0.0082905 0.22051
1.3942 0.00828855 0.220485
1.3943 0.0082866 0.22046
1.3944 0.00828466 0.220435
1.3945 0.00828271 0.22041
1.3946 0.00828077 0.220385
1.3947 0.00827882 0.22036
1.3948 0.00827688 0.220335
1.3949 0.00827494 0.22031
1.395 0.00827299 0.220285
1.3951 0.00827105 0.22026
1.3952 0.00826911 0.220235
1.3953 0.00826717 0.22021
1.3954 0.00826523 0.220185
1.3955 0.00826329 0.22016
1.3956 0.00826135 0.220135
1.3957 0.00825941 0.220109
1.3958 0.00825747 0.220084
1.3959 0.00825553 0.220059
1.396 0.00825359 0.220034
1.3961 0.00825165 0.220009
1.3962 0.00824972 0.219984
1.3963 0.00824778 0.219959
1.3964 0.00824584 0.219934
1.3965 0.00824391 0.219909
1.3966 0.00824197 0.219884
1.3967 0.00824004 0.219859
1.3968 0.0082381 0.219834
1.3969 0.00823617 0.219809
1.397 0.00823424 0.219784
1.3971 0.0082323 0.219759
1.3972 0.00823037 0.219734
1.3973 0.00822844 0.219709
1.3974 0.00822651 0.219684
1.3975 0.00822457 0.219659
1.3976 0.00822264 0.219634
1.3977 0.00822071 0.219609
1.3978 0.00821878 0.219584
1.3979 0.00821685 0.21956
1.398 0.00821492 0.219535
1.3981 0.008213 0.21951
1.3982 0.00821107 0.219485
1.3983 0.00820914 0.21946
1.3984 0.00820721 0.219435
1.3985 0.00820529 0.21941
1.3986 0.00820336 0.219385
1.3987 0.00820143 0.21936
1.3988 0.00819951 0.219335
1.3989 0.00819758 0.21931
1.399 0.00819566 0.219285
1.3991 0.00819374 0.21926
1.3992 0.00819181 0.219235
1.3993 0.00818989 0.21921
1.3994 0.00818797 0.219185
1.3995 0.00818604 0.21916
1.3996 0.00818412 0.219135
1.3997 0.0081822 0.219111
1.3998 0.00818028 0.219086
1.3999 0.00817836 0.219061
1.4 0.00817644 0.219036
1.4001 0.00817452 0.219011
1.4002 0.0081726 0.218986
1.4003 0.00817068 0.218961
1.4004 0.00816877 0.218936
1.4005 0.00816685 0.218911
1.4006 0.00816493 0.218886
1.4007 0.00816301 0.218861
1.4008 0.0081611 0.218837
1.4009 0.00815918 0.218812
1.401 0.00815727 0.218787
1.4011 0.00815535 0.218762
1.4012 0.00815344 0.218737
1.4013 0.00815152 0.218712
1.4014 0.00814961 0.218687
1.4015 0.0081477 0.218662
1.4016 0.00814578 0.218638
1.4017 0.00814387 0.218613
1.4018 0.00814196 0.218588
1.4019 0.00814005 0.218563
1.402 0.00813814 0.218538
1.4021 0.00813623 0.218513
1.4022 0.00813432 0.218488
1.4023 0.00813241 0.218464
1.4024 0.0081305 0.218439
1.4025 0.00812859 0.218414
1.4026 0.00812668 0.218389
1.4027 0.00812477 0.218364
1.4028 0.00812287 0.218339
1.4029 0.00812096 0.218314
1.403 0.00811905 0.21829
1.4031 0.00811715 0.218265
1.4032 0.00811524 0.21824
1.4033 0.00811334 0.218215
1.4034 0.00811143 0.21819
1.4035 0.00810953 0.218166
1.4036 0.00810762 0.218141
1.4037 0.00810572 0.218116
1.4038 0.00810382 0.218091
1.4039 0.00810192 0.218066
1.404 0.00810001 0.218041
1.4041 0.00809811 0.218017
1.4042 0.00809621 0.217992
1.4043 0.00809431 0.217967
1.4044 0.00809241 0.217942
1.4045 0.00809051 0.217917
1.4046 0.00808861 0.217893
1.4047 0.00808671 0.217868
1.4048 0.00808482 0.217843
1.4049 0.00808292 0.217818
1.405 0.00808102 0.217794
1.4051 0.00807912 0.217769
1.4052 0.00807723 0.217744
1.4053 0.00807533 0.217719
1.4054 0.00807344 0.217694
1.4055 0.00807154 0.21767
1.4056 0.00806965 0.217645
1.4057 0.00806775 0.21762
1.4058 0.00806586 0.217595
1.4059 0.00806396 0.217571
1.406 0.00806207 0.217546
1.4061 0.00806018 0.217521
1.4062 0.00805829 0.217496
1.4063 0.0080564 0.217472
1.4064 0.0080545 0.217447
1.4065 0.00805261 0.217422
1.4066 0.00805072 0.217397
1.4067 0.00804883 0.217373
1.4068 0.00804694 0.217348
1.4069 0.00804506 0.217323
1.407 0.00804317 0.217299
1.4071 0.00804128 0.217274
1.4072 0.00803939 0.217249
1.4073 0.0080375 0.217224
1.4074 0.00803562 0.2172
1.4075 0.00803373 0.217175
1.4076 0.00803185 0.21715
1.4077 0.00802996 0.217126
1.4078 0.00802808 0.217101
1.4079 0.00802619 0.217076
1.408 0.00802431 0.217051
1.4081 0.00802242 0.217027
1.4082 0.00802054 0.217002
1.4083 0.00801866 0.216977
1.4084 0.00801678 0.216953
1.4085 0.00801489 0.216928
1.4086 0.00801301 0.216903
1.4087 0.00801113 0.216879
1.4088 0.00800925 0.216854
1.4089 0.00800737 0.216829
1.409 0.00800549 0.216805
1.4091 0.00800361 0.21678
1.4092 0.00800173 0.216755
1.4093 0.00799986 0.216731
1.4094 0.00799798 0.216706
1.4095 0.0079961 0.216681
1.4096 0.00799422 0.216657
1.4097 0.00799235 0.216632
1.4098 0.00799047 0.216607
1.4099 0.0079886 0.216583
1.41 0.00798672 0.216558
1.4101 0.00798485 0.216533
1.4102 0.00798297 0.216509
1.4103 0.0079811 0.216484
1.4104 0.00797923 0.216459
1.4105 0.00797735 0.216435
1.4106 0.00797548 0.21641
1.4107 0.00797361 0.216386
1.4108 0.00797174 0.216361
1.4109 0.00796987 0.216336
1.411 0.007968 0.216312
1.4111 0.00796612 0.216287
1.4112 0.00796426 0.216262
1.4113 0.00796239 0.216238
1.4114 0.00796052 0.216213
1.4115 0.00795865 0.216189
1.4116 0.00795678 0.216164
1.4117 0.00795491 0.216139
1.4118 0.00795305 0.216115
1.4119 0.00795118 0.21609
1.412 0.00794931 0.216066
1.4121 0.00794745 0.216041
1.4122 0.00794558 0.216016
1.4123 0.00794372 0.215992
1.4124 0.00794185 0.215967
1.4125 0.00793999 0.215943
1.4126 0.00793812 0.215918
1.4127 0.00793626 0.215894
1.4128 0.0079344 0.215869
1.4129 0.00793254 0.215844
1.413 0.00793067 0.21582
1.4131 0.00792881 0.215795
1.4132 0.00792695 0.215771
1.4133 0.00792509 0.215746
1.4134 0.00792323 0.215722
1.4135 0.00792137 0.215697
1.4136 0.00791951 0.215673
1.4137 0.00791765 0.215648
1.4138 0.0079158 0.215623
1.4139 0.00791394 0.215599
1.414 0.00791208 0.215574
1.4141 0.00791022 0.21555
1.4142 0.00790837 0.215525
1.4143 0.00790651 0.215501
1.4144 0.00790466 0.215476
1.4145 0.0079028 0.215452
1.4146 0.00790094 0.215427
1.4147 0.00789909 0.215403
1.4148 0.00789724 0.215378
1.4149 0.00789538 0.215354
1.415 0.00789353 0.215329
1.4151 0.00789168 0.215305
1.4152 0.00788983 0.21528
1.4153 0.00788797 0.215256
1.4154 0.00788612 0.215231
1.4155 0.00788427 0.215207
1.4156 0.00788242 0.215182
1.4157 0.00788057 0.215158
1.4158 0.00787872 0.215133
1.4159 0.00787687 0.215109
1.416 0.00787502 0.215084
1.4161 0.00787318 0.21506
1.4162 0.00787133 0.215035
1.4163 0.00786948 0.215011
1.4164 0.00786763 0.214986
1.4165 0.00786579 0.214962
1.4166 0.00786394 0.214937
1.4167 0.00786209 0.214913
1.4168 0.00786025 0.214888
1.4169 0.0078584 0.214864
1.417 0.00785656 0.214839
1.4171 0.00785472 0.214815
1.4172 0.00785287 0.214791
1.4173 0.00785103 0.214766
1.4174 0.00784919 0.214742
1.4175 0.00784735 0.214717
1.4176 0.0078455 0.214693
1.4177 0.00784366 0.214668
1.4178 0.00784182 0.214644
1.4179 0.00783998 0.214619
1.418 0.00783814 0.214595
1.4181 0.0078363 0.214571
1.4182 0.00783446 0.214546
1.4183 0.00783262 0.214522
1.4184 0.00783079 0.214497
1.4185 0.00782895 0.214473
1.4186 0.00782711 0.214448
1.4187 0.00782527 0.214424
1.4188 0.00782344 0.2144
1.4189 0.0078216 0.214375
1.419 0.00781977 0.214351
1.4191 0.00781793 0.214326
1.4192 0.0078161 0.214302
1.4193 0.00781426 0.214278
1.4194 0.00781243 0.214253
1.4195 0.00781059 0.214229
1.4196 0.00780876 0.214204
1.4197 0.00780693 0.21418
1.4198 0.0078051 0.214156
1.4199 0.00780326 0.214131
1.42 0.00780143 0.214107
1.4201 0.0077996 0.214082
1.4202 0.00779777 0.214058
1.4203 0.00779594 0.214034
1.4204 0.00779411 0.214009
1.4205 0.00779228 0.213985
1.4206 0.00779045 0.213961
1.4207 0.00778863 0.213936
1.4208 0.0077868 0.213912
1.4209 0.00778497 0.213888
1.421 0.00778314 0.213863
1.4211 0.00778132 0.213839
1.4212 0.00777949 0.213815
1.4213 0.00777766 0.21379
1.4214 0.00777584 0.213766
1.4215 0.00777401 0.213741
1.4216 0.00777219 0.213717
1.4217 0.00777037 0.213693
1.4218 0.00776854 0.213668
1.4219 0.00776672 0.213644
1.422 0.0077649 0.21362
1.4221 0.00776307 0.213595
1.4222 0.00776125 0.213571
1.4223 0.00775943 0.213547
1.4224 0.00775761 0.213523
1.4225 0.00775579 0.213498
1.4226 0.00775397 0.213474
1.4227 0.00775215 0.21345
1.4228 0.00775033 0.213425
1.4229 0.00774851 0.213401
1.423 0.00774669 0.213377
1.4231 0.00774488 0.213352
1.4232 0.00774306 0.213328
1.4233 0.00774124 0.213304
1.4234 0.00773942 0.21328
1.4235 0.00773761 0.213255
1.4236 0.00773579 0.213231
1.4237 0.00773398 0.213207
1.4238 0.00773216 0.213182
1.4239 0.00773035 0.213158
1.424 0.00772853 0.213134
1.4241 0.00772672 0.21311
1.4242 0.00772491 0.213085
1.4243 0.00772309 0.213061
1.4244 0.00772128 0.213037
1.4245 0.00771947 0.213012
1.4246 0.00771766 0.212988
1.4247 0.00771585 0.212964
1.4248 0.00771404 0.21294
1.4249 0.00771223 0.212915
1.425 0.00771042 0.212891
1.4251 0.00770861 0.212867
1.4252 0.0077068 0.212843
1.4253 0.00770499 0.212818
1.4254 0.00770318 0.212794
1.4255 0.00770137 0.21277
1.4256 0.00769957 0.212746
1.4257 0.00769776 0.212722
1.4258 0.00769595 0.212697
1.4259 0.00769415 0.212673
1.426 0.00769234 0.212649
1.4261 0.00769054 0.212625
1.4262 0.00768873 0.2126
1.4263 0.00768693 0.212576
1.4264 0.00768512 0.212552
1.4265 0.00768332 0.212528
1.4266 0.00768152 0.212504
1.4267 0.00767972 0.212479
1.4268 0.00767791 0.212455
1.4269 0.00767611 0.212431
1.427 0.00767431 0.212407
1.4271 0.00767251 0.212383
1.4272 0.00767071 0.212358
1.4273 0.00766891 0.212334
1.4274 0.00766711 0.21231
1.4275 0.00766531 0.212286
1.4276 0.00766351 0.212262
1.4277 0.00766171 0.212238
1.4278 0.00765992 0.212213
1.4279 0.00765812 0.212189
1.428 0.00765632 0.212165
1.4281 0.00765452 0.212141
1.4282 0.00765273 0.212117
1.4283 0.00765093 0.212092
1.4284 0.00764914 0.212068
1.4285 0.00764734 0.212044
1.4286 0.00764555 0.21202
1.4287 0.00764375 0.211996
1.4288 0.00764196 0.211972
1.4289 0.00764017 0.211948
1.429 0.00763837 0.211923
1.4291 0.00763658 0.211899
1.4292 0.00763479 0.211875
1.4293 0.007633 0.211851
1.4294 0.00763121 0.211827
1.4295 0.00762942 0.211803
1.4296 0.00762763 0.211779
1.4297 0.00762584 0.211755
1.4298 0.00762405 0.21173
1.4299 0.00762226 0.211706
1.43 0.00762047 0.211682
1.4301 0.00761868 0.211658
1.4302 0.00761689 0.211634
1.4303 0.00761511 0.21161
1.4304 0.00761332 0.211586
1.4305 0.00761153 0.211562
1.4306 0.00760975 0.211537
1.4307 0.00760796 0.211513
1.4308 0.00760618 0.211489
1.4309 0.00760439 0.211465
1.431 0.00760261 0.211441
1.4311 0.00760082 0.211417
1.4312 0.00759904 0.211393
1.4313 0.00759726 0.211369
1.4314 0.00759547 0.211345
1.4315 0.00759369 0.211321
1.4316 0.00759191 0.211297
1.4317 0.00759013 0.211273
1.4318 0.00758835 0.211248
1.4319 0.00758657 0.211224
1.432 0.00758479 0.2112
1.4321 0.00758301 0.211176
1.4322 0.00758123 0.211152
1.4323 0.00757945 0.211128
1.4324 0.00757767 0.211104
1.4325 0.00757589 0.21108
1.4326 0.00757411 0.211056
1.4327 0.00757234 0.211032
1.4328 0.00757056 0.211008
1.4329 0.00756878 0.210984
1.433 0.00756701 0.21096
1.4331 0.00756523 0.210936
1.4332 0.00756346 0.210912
1.4333 0.00756168 0.210888
1.4334 0.00755991 0.210864
1.4335 0.00755813 0.21084
1.4336 0.00755636 0.210816
1.4337 0.00755459 0.210792
1.4338 0.00755282 0.210768
1.4339 0.00755104 0.210744
1.434 0.00754927 0.21072
1.4341 0.0075475 0.210696
1.4342 0.00754573 0.210672
1.4343 0.00754396 0.210648
1.4344 0.00754219 0.210624
1.4345 0.00754042 0.2106
1.4346 0.00753865 0.210576
1.4347 0.00753688 0.210552
1.4348 0.00753511 0.210528
1.4349 0.00753334 0.210504
1.435 0.00753158 0.21048
1.4351 0.00752981 0.210456
1.4352 0.00752804 0.210432
1.4353 0.00752628 0.210408
1.4354 0.00752451 0.210384
1.4355 0.00752275 0.21036
1.4356 0.00752098 0.210336
1.4357 0.00751922 0.210312
1.4358 0.00751745 0.210288
1.4359 0.00751569 0.210264
1.436 0.00751392 0.21024
1.4361 0.00751216 0.210216
1.4362 0.0075104 0.210192
1.4363 0.00750864 0.210168
1.4364 0.00750688 0.210144
1.4365 0.00750511 0.21012
1.4366 0.00750335 0.210096
1.4367 0.00750159 0.210072
1.4368 0.00749983 0.210048
1.4369 0.00749807 0.210024
1.437 0.00749631 0.21
1.4371 0.00749455 0.209976
1.4372 0.0074928 0.209953
1.4373 0.00749104 0.209929
1.4374 0.00748928 0.209905
1.4375 0.00748752 0.209881
1.4376 0.00748577 0.209857
1.4377 0.00748401 0.209833
1.4378 0.00748225 0.209809
1.4379 0.0074805 0.209785
1.438 0.00747874 0.209761
1.4381 0.00747699 0.209737
1.4382 0.00747523 0.209713
1.4383 0.00747348 0.209689
1.4384 0.00747173 0.209666
1.4385 0.00746997 0.209642
1.4386 0.00746822 0.209618
1.4387 0.00746647 0.209594
1.4388 0.00746472 0.20957
1.4389 0.00746297 0.209546
1.439 0.00746122 0.209522
1.4391 0.00745947 0.209498
1.4392 0.00745772 0.209474
1.4393 0.00745597 0.209451
1.4394 0.00745422 0.209427
1.4395 0.00745247 0.209403
1.4396 0.00745072 0.209379
1.4397 0.00744897 0.209355
1.4398 0.00744722 0.209331
1.4399 0.00744548 0.209307
1.44 0.00744373 0.209284
1.4401 0.00744198 0.20926
1.4402 0.00744024 0.209236
1.4403 0.00743849 0.209212
1.4404 0.00743675 0.209188
1.4405 0.007435 0.209164
1.4406 0.00743326 0.20914
1.4407 0.00743151 0.209117
1.4408 0.00742977 0.209093
1.4409 0.00742803 0.209069
1.441 0.00742628 0.209045
1.4411 0.00742454 0.209021
1.4412 0.0074228 0.208997
1.4413 0.00742106 0.208974
1.4414 0.00741932 0.20895
1.4415 0.00741758 0.208926
1.4416 0.00741584 0.208902
1.4417 0.0074141 0.208878
1.4418 0.00741236 0.208855
1.4419 0.00741062 0.208831
1.442 0.00740888 0.208807
1.4421 0.00740714 0.208783
1.4422 0.0074054 0.208759
1.4423 0.00740367 0.208736
1.4424 0.00740193 0.208712
1.4425 0.00740019 0.208688
1.4426 0.00739846 0.208664
1.4427 0.00739672 0.20864
1.4428 0.00739499 0.208617
1.4429 0.00739325 0.208593
1.443 0.00739152 0.208569
1.4431 0.00738978 0.208545
1.4432 0.00738805 0.208521
1.4433 0.00738631 0.208498
1.4434 0.00738458 0.208474
1.4435 0.00738285 0.20845
1.4436 0.00738112 0.208426
1.4437 0.00737939 0.208403
1.4438 0.00737765 0.208379
1.4439 0.00737592 0.208355
1.444 0.00737419 0.208331
1.4441 0.00737246 0.208308
1.4442 0.00737073 0.208284
1.4443 0.007369 0.20826
1.4444 0.00736728 0.208236
1.4445 0.00736555 0.208213
1.4446 0.00736382 0.208189
1.4447 0.00736209 0.208165
1.4448 0.00736036 0.208141
1.4449 0.00735864 0.208118
1.445 0.00735691 0.208094
1.4451 0.00735519 0.20807
1.4452 0.00735346 0.208047
1.4453 0.00735174 0.208023
1.4454 0.00735001 0.207999
1.4455 0.00734829 0.207975
1.4456 0.00734656 0.207952
1.4457 0.00734484 0.207928
1.4458 0.00734312 0.207904
1.4459 0.00734139 0.207881
1.446 0.00733967 0.207857
1.4461 0.00733795 0.207833
1.4462 0.00733623 0.207809
1.4463 0.00733451 0.207786
1.4464 0.00733279 0.207762
1.4465 0.00733107 0.207738
1.4466 0.00732935 0.207715
1.4467 0.00732763 0.207691
1.4468 0.00732591 0.207667
1.4469 0.00732419 0.207644
1.447 0.00732247 0.20762
1.4471 0.00732075 0.207596
1.4472 0.00731904 0.207573
1.4473 0.00731732 0.207549
1.4474 0.0073156 0.207525
1.4475 0.00731389 0.207502
1.4476 0.00731217 0.207478
1.4477 0.00731045 0.207454
1.4478 0.00730874 0.207431
1.4479 0.00730703 0.207407
1.448 0.00730531 0.207383
1.4481 0.0073036 0.20736
1.4482 0.00730188 0.207336
1.4483 0.00730017 0.207312
1.4484 0.00729846 0.207289
1.4485 0.00729675 0.207265
1.4486 0.00729503 0.207242
1.4487 0.00729332 0.207218
1.4488 0.00729161 0.207194
1.4489 0.0072899 0.207171
1.449 0.00728819 0.207147
1.4491 0.00728648 0.207123
1.4492 0.00728477 0.2071
1.4493 0.00728306 0.207076
1.4494 0.00728136 0.207053
1.4495 0.00727965 0.207029
1.4496 0.00727794 0.207005
1.4497 0.00727623 0.206982
1.4498 0.00727453 0.206958
1.4499 0.00727282 0.206934
1.45 0.00727111 0.206911
1.4501 0.00726941 0.206887
1.4502 0.0072677 0.206864
1.4503 0.007266 0.20684
1.4504 0.00726429 0.206817
1.4505 0.00726259 0.206793
1.4506 0.00726089 0.206769
1.4507 0.00725918 0.206746
1.4508 0.00725748 0.206722
1.4509 0.00725578 0.206699
1.451 0.00725407 0.206675
1.4511 0.00725237 0.206651
1.4512 0.00725067 0.206628
1.4513 0.00724897 0.206604
1.4514 0.00724727 0.206581
1.4515 0.00724557 0.206557
1.4516 0.00724387 0.206534
1.4517 0.00724217 0.20651
1.4518 0.00724047 0.206487
1.4519 0.00723877 0.206463
1.452 0.00723708 0.206439
1.4521 0.00723538 0.206416
1.4522 0.00723368 0.206392
1.4523 0.00723198 0.206369
1.4524 0.00723029 0.206345
1.4525 0.00722859 0.206322
1.4526 0.0072269 0.206298
1.4527 0.0072252 0.206275
1.4528 0.00722351 0.206251
1.4529 0.00722181 0.206228
1.453 0.00722012 0.206204
1.4531 0.00721842 0.206181
1.4532 0.00721673 0.206157
1.4533 0.00721504 0.206134
1.4534 0.00721335 0.20611
1.4535 0.00721165 0.206087
1.4536 0.00720996 0.206063
1.4537 0.00720827 0.20604
1.4538 0.00720658 0.206016
1.4539 0.00720489 0.205993
1.454 0.0072032 0.205969
1.4541 0.00720151 0.205946
1.4542 0.00719982 0.205922
1.4543 0.00719813 0.205899
1.4544 0.00719644 0.205875
1.4545 0.00719476 0.205852
1.4546 0.00719307 0.205828
1.4547 0.00719138 0.205805
1.4548 0.00718969 0.205781
1.4549 0.00718801 0.205758
1.455 0.00718632 0.205734
1.4551 0.00718464 0.205711
1.4552 0.00718295 0.205687
1.4553 0.00718127 0.205664
1.4554 0.00717958 0.20564
1.4555 0.0071779 0.205617
1.4556 0.00717621 0.205593
1.4557 0.00717453 0.20557
1.4558 0.00717285 0.205546
1.4559 0.00717117 0.205523
1.456 0.00716948 0.2055
1.4561 0.0071678 0.205476
1.4562 0.00716612 0.205453
1.4563 0.00716444 0.205429
1.4564 0.00716276 0.205406
1.4565 0.00716108 0.205382
1.4566 0.0071594 0.205359
1.4567 0.00715772 0.205336
1.4568 0.00715604 0.205312
1.4569 0.00715436 0.205289
1.457 0.00715268 0.205265
1.4571 0.00715101 0.205242
1.4572 0.00714933 0.205218
1.4573 0.00714765 0.205195
1.4574 0.00714598 0.205172
1.4575 0.0071443 0.205148
1.4576 0.00714262 0.205125
1.4577 0.00714095 0.205101
1.4578 0.00713927 0.205078
1.4579 0.0071376 0.205055
1.458 0.00713592 0.205031
1.4581 0.00713425 0.205008
1.4582 0.00713258 0.204984
1.4583 0.0071309 0.204961
1.4584 0.00712923 0.204938
1.4585 0.00712756 0.204914
1.4586 0.00712589 0.204891
1.4587 0.00712422 0.204868
1.4588 0.00712255 0.204844
1.4589 0.00712088 0.204821
1.459 0.00711921 0.204797
1.4591 0.00711754 0.204774
1.4592 0.00711587 0.204751
1.4593 0.0071142 0.204727
1.4594 0.00711253 0.204704
