t kinetic_energy max_velocity div_max
0.87 0.985037 1.28457 0
0.871 0.987721 1.28624 0
0.872 0.989566 1.28686 0
0.873 0.983013 1.28358 0
0.874 0.977552 1.28056 0
0.875 0.976569 1.28061 0
0.876 0.979064 1.2813 0
0.877 0.985217 1.28439 0
0.878 0.97408 1.27871 0
0.879 0.982963 1.28317 0
0.88 0.974855 1.27948 0
0.881 0.967021 1.27517 0
0.882 0.994146 1.28949 0
0.883 0.976966 1.28009 0
0.884 0.978068 1.28072 0
0.885 0.977852 1.28069 0
0.886 0.973209 1.27835 0
0.887 0.97564 1.27942 0
0.888 0.975666 1.27908 0
0.889 0.984155 1.28367 0
0.89 0.97919 1.28102 0
0.891 0.987137 1.28548 0
0.892 0.982218 1.2826 0
0.893 0.984087 1.28367 0
0.894 0.969902 1.27574 0
0.895 0.981695 1.28218 0
0.896 0.970268 1.27594 0
0.897 0.978499 1.28051 0
0.898 0.974048 1.2779 0
0.899 0.974115 1.27839 0
0.9 0.975224 1.27872 0
0.901 0.979431 1.28051 0
0.902 0.967576 1.27495 0
0.903 0.96957 1.27539 0
0.904 0.975878 1.27896 0
0.905 0.984187 1.28275 0
0.906 0.985187 1.2832 0
0.907 0.98011 1.28118 0
0.908 0.985835 1.28396 0
0.909 0.976382 1.27885 0
0.91 0.981992 1.28143 0
0.911 0.975201 1.2779 0
0.912 0.974421 1.27756 0
0.913 0.98313 1.28243 0
0.914 0.972287 1.27626 0
0.915 0.976774 1.27862 0
0.916 0.990064 1.28619 0
0.917 0.98312 1.28227 0
0.918 0.988714 1.28536 0
0.919 0.977362 1.27933 0
0.92 0.981969 1.28138 0
0.921 0.988217 1.28457 0
0.922 0.977517 1.27917 0
0.923 0.986645 1.28391 0
0.924 0.978453 1.27988 0
0.925 0.984548 1.28268 0
0.926 0.977739 1.27892 0
0.927 0.980284 1.28058 0
0.928 0.980697 1.28092 0
0.929 0.992838 1.28694 0
0.93 0.979212 1.28019 0
0.931 0.989001 1.2852 0
0.932 0.979146 1.27922 0
0.933 0.97363 1.27636 0
0.934 0.981086 1.28067 0
0.935 0.988102 1.28424 0
0.936 0.975728 1.27722 0
0.937 0.983637 1.28127 0
0.938 0.980302 1.27975 0
0.939 0.984985 1.2819 0
0.94 0.989852 1.28455 0
0.941 0.988336 1.28372 0
0.942 0.983299 1.28092 0
0.943 0.981818 1.28042 0
0.944 0.97744 1.27779 0
0.945 0.974743 1.27669 0
0.946 0.984025 1.28141 0
0.947 0.97271 1.27584 0
0.948 0.988586 1.28369 0
0.949 0.984974 1.28201 0
0.95 0.982226 1.28067 0
0.951 0.96421 1.27128 0
0.952 0.993968 1.28668 0
0.953 0.976178 1.27716 0
0.954 0.972463 1.2754 0
0.955 0.972645 1.27565 0
0.956 0.978058 1.27797 0
0.957 0.981175 1.28028 0
0.958 0.988965 1.28445 0
0.959 0.978102 1.27824 0
0.96 0.987426 1.28297 0
0.961 0.983384 1.2808 0
0.962 0.981226 1.27968 0
0.963 0.991541 1.28529 0
0.964 0.980504 1.27964 0
0.965 0.985462 1.28166 0
0.966 0.969396 1.27338 0
0.967 0.971648 1.27479 0
0.968 0.985269 1.28116 0
0.969 0.984595 1.28105 0
0.97 0.977119 1.27704 0
0.971 0.977641 1.27725 0
0.972 0.97571 1.27656 0
0.973 0.987708 1.28234 0
0.974 0.991704 1.28515 0
0.975 0.980954 1.27903 0
0.976 0.976116 1.2765 0
0.977 0.976571 1.27695 0
0.978 0.975475 1.27603 0
0.979 0.969826 1.27326 0
0.98 0.984576 1.2809 0
0.981 0.975855 1.27597 0
0.982 0.976141 1.27648 0
0.983 0.981847 1.27957 0
0.984 0.973828 1.27492 0
0.985 0.977107 1.27706 0
0.986 0.978182 1.27699 0
0.987 0.980788 1.27849 0
0.988 0.966755 1.27128 0
0.989 0.98311 1.27945 0
0.99 0.984106 1.27973 0
0.991 0.979649 1.27728 0
0.992 0.969439 1.27194 0
0.993 0.974253 1.27438 0
0.994 0.974878 1.27491 0
0.995 0.983141 1.27908 0
0.996 0.972883 1.27422 0
0.997 0.974207 1.27446 0
0.998 0.975017 1.27454 0
0.999 0.982432 1.27877 0
1 0.978571 1.27612 0
1.001 0.975838 1.27469 0
1.002 0.985753 1.28039 0
1.003 0.981887 1.2781 0
1.004 0.98398 1.27896 0
1.005 0.981842 1.27821 0
1.006 0.987021 1.28073 0
1.007 0.977189 1.2755 0
1.008 0.978033 1.27567 0
1.009 0.975082 1.27407 0
1.01 0.985023 1.27983 0
1.011 0.978725 1.27616 0
1.012 0.980391 1.27699 0
1.013 0.975538 1.27425 0
1.014 0.979868 1.27647 0
1.015 0.977722 1.27529 0
1.016 0.98199 1.27748 0
1.017 0.977166 1.27496 0
1.018 0.974893 1.27359 0
1.019 0.975263 1.27373 0
1.02 0.96878 1.26993 0
1.021 0.976163 1.27397 0
1.022 0.97652 1.27442 0
1.023 0.984844 1.27842 0
1.024 0.987557 1.27991 0
1.025 0.981455 1.27582 0
1.026 0.975214 1.27284 0
1.027 0.979436 1.27549 0
1.028 0.982928 1.27658 0
1.029 0.975399 1.27287 0
1.03 0.982116 1.27591 0
1.031 0.980623 1.27536 0
1.032 0.976614 1.27317 0
1.033 0.985299 1.27762 0
1.034 0.975943 1.27271 0
1.035 0.974913 1.27218 0
1.036 0.97462 1.27176 0
1.037 0.982757 1.27629 0
1.038 0.97979 1.27465 0
1.039 0.983226 1.27637 0
1.04 0.97774 1.27369 0
1.041 0.97153 1.27077 0
1.042 0.969693 1.26935 0
1.043 0.976431 1.27309 0
1.044 0.965488 1.2672 0
1.045 0.984632 1.27721 0
1.046 0.975868 1.27282 0
1.047 0.985168 1.27783 0
1.048 0.973159 1.27128 0
1.049 0.97108 1.27015 0
1.05 0.963592 1.26597 0
1.051 0.972106 1.27084 0
1.052 0.974689 1.27229 0
1.053 0.979137 1.27386 0
1.054 0.974379 1.2717 0
1.055 0.983213 1.27605 0
1.056 0.978783 1.27382 0
1.057 0.980985 1.27477 0
1.058 0.97618 1.27217 0
1.059 0.983159 1.27597 0
1.06 0.98089 1.27469 0
1.061 0.963484 1.26526 0
1.062 0.975876 1.27246 0
1.063 0.980601 1.27472 0
1.064 0.974041 1.27093 0
1.065 0.979 1.27357 0
1.066 0.977672 1.27298 0
1.067 0.975005 1.27159 0
1.068 0.968962 1.26884 0
1.069 0.972527 1.27038 0
1.07 0.977726 1.27331 0
1.071 0.966916 1.26698 0
1.072 0.972193 1.26957 0
1.073 0.968801 1.26772 0
1.074 0.984944 1.27631 0
1.075 0.970062 1.2686 0
1.076 0.971667 1.26929 0
1.077 0.977891 1.27312 0
1.078 0.970854 1.26892 0
1.079 0.971993 1.26939 0
1.08 0.975892 1.27228 0
1.081 0.974919 1.27103 0
1.082 0.972742 1.2701 0
1.083 0.962414 1.26458 0
1.084 0.968907 1.26802 0
1.085 0.959339 1.26296 0
1.086 0.968287 1.26774 0
1.087 0.961591 1.26403 0
1.088 0.973685 1.27045 0
1.089 0.96682 1.26696 0
1.09 0.970726 1.26941 0
1.091 0.968573 1.26782 0
1.092 0.966144 1.2663 0
1.093 0.966543 1.26648 0
1.094 0.976104 1.27159 0
1.095 0.978408 1.27295 0
1.096 0.967138 1.26701 0
1.097 0.970669 1.269 0
1.098 0.972842 1.27011 0
1.099 0.970708 1.26869 0
1.1 0.967402 1.26683 0
1.101 0.96864 1.26742 0
1.102 0.975717 1.27115 0
1.103 0.970385 1.26846 0
1.104 0.965285 1.26584 0
1.105 0.978523 1.27268 0
1.106 0.966196 1.26645 0
1.107 0.971214 1.26882 0
1.108 0.975355 1.27105 0
1.109 0.971376 1.26889 0
1.11 0.964484 1.26523 0
1.111 0.973064 1.26913 0
1.112 0.981081 1.27372 0
1.113 0.971075 1.26799 0
1.114 0.978345 1.27199 0
1.115 0.975027 1.27004 0
1.116 0.975262 1.26951 0
1.117 0.962707 1.26336 0
1.118 0.975357 1.27046 0
1.119 0.976074 1.27064 0
1.12 0.964445 1.26465 0
1.121 0.968226 1.26684 0
1.122 0.976461 1.27082 0
1.123 0.978896 1.2725 0
1.124 0.969507 1.2672 0
1.125 0.969452 1.26741 0
1.126 0.982303 1.27407 0
1.127 0.981513 1.27375 0
1.128 0.968444 1.26675 0
1.129 0.985271 1.27594 0
1.13 0.982783 1.27427 0
1.131 0.969094 1.26719 0
1.132 0.972612 1.26858 0
1.133 0.97203 1.26862 0
1.134 0.977783 1.27146 0
1.135 0.979846 1.27254 0
1.136 0.978121 1.27232 0
1.137 0.98362 1.27474 0
1.138 0.983661 1.27538 0
1.139 0.976038 1.27051 0
1.14 0.981986 1.27408 0
1.141 0.984599 1.27496 0
1.142 0.965573 1.26511 0
1.143 0.979554 1.27269 0
1.144 0.980997 1.27363 0
1.145 0.974355 1.26986 0
1.146 0.970726 1.26767 0
1.147 0.983428 1.27402 0
1.148 0.99145 1.27833 0
1.149 0.980187 1.27286 0
1.15 0.978567 1.27177 0
1.151 0.980137 1.27278 0
1.152 0.972119 1.26839 0
1.153 0.979807 1.27248 0
1.154 0.974651 1.26988 0
1.155 0.978449 1.27186 0
1.156 0.983853 1.27501 0
1.157 0.987898 1.27669 0
1.158 0.988964 1.27731 0
1.159 0.976086 1.27021 0
1.16 0.978505 1.27187 0
1.161 0.981816 1.27337 0
1.162 0.975003 1.2701 0
1.163 0.981957 1.27416 0
1.164 0.985781 1.27544 0
1.165 0.986569 1.27607 0
1.166 0.968944 1.2666 0
1.167 0.974186 1.26966 0
1.168 0.972084 1.26859 0
1.169 0.969448 1.267 0
1.17 0.972626 1.26889 0
1.171 0.972898 1.2689 0
1.172 0.976214 1.2704 0
1.173 0.968958 1.26672 0
1.174 0.976675 1.27045 0
1.175 0.965097 1.26433 0
1.176 0.981968 1.27333 0
1.177 0.977742 1.27078 0
1.178 0.972157 1.26778 0
1.179 0.975835 1.26971 0
1.18 0.970142 1.26707 0
1.181 0.965989 1.26445 0
1.182 0.971926 1.26812 0
1.183 0.974363 1.26929 0
1.184 0.972999 1.26818 0
1.185 0.984323 1.27403 0
1.186 0.969088 1.26611 0
1.187 0.974236 1.26905 0
1.188 0.971806 1.26734 0
1.189 0.962136 1.26211 0
1.19 0.967075 1.26481 0
1.191 0.977712 1.2707 0
1.192 0.9748 1.26884 0
1.193 0.967269 1.26507 0
1.194 0.98704 1.27519 0
1.195 0.981039 1.27217 0
1.196 0.98153 1.27238 0
1.197 0.980286 1.27142 0
1.198 0.980224 1.27147 0
1.199 0.965281 1.26316 0
1.2 0.971369 1.26686 0
1.201 0.974699 1.26884 0
1.202 0.976193 1.26944 0
1.203 0.969399 1.2656 0
1.204 0.969549 1.26615 0
1.205 0.973405 1.26754 0
1.206 0.973833 1.26789 0
1.207 0.974629 1.26809 0
1.208 0.974402 1.2677 0
1.209 0.966702 1.26398 0
1.21 0.970514 1.26658 0
1.211 0.983615 1.27285 0
1.212 0.970994 1.26619 0
1.213 0.976205 1.269 0
1.214 0.974998 1.26803 0
1.215 0.976455 1.26944 0
1.216 0.972751 1.26704 0
1.217 0.976518 1.26876 0
1.218 0.97474 1.26828 0
1.219 0.973536 1.26793 0
1.22 0.982488 1.27246 0
1.221 0.98083 1.27109 0
1.222 0.981586 1.27164 0
1.223 0.970858 1.26609 0
1.224 0.960495 1.26027 0
1.225 0.972231 1.26622 0
1.226 0.976486 1.26855 0
1.227 0.979912 1.2707 0
1.228 0.978191 1.2699 0
1.229 0.97159 1.26659 0
1.23 0.97316 1.26688 0
1.231 0.975014 1.26788 0
1.232 0.969834 1.26513 0
1.233 0.971945 1.26647 0
1.234 0.97721 1.2692 0
1.235 0.974554 1.26778 0
1.236 0.967872 1.26416 0
1.237 0.970231 1.26536 0
1.238 0.974053 1.26728 0
1.239 0.971235 1.26586 0
1.24 0.96835 1.26447 0
1.241 0.962328 1.26103 0
1.242 0.983082 1.27221 0
1.243 0.971322 1.2656 0
1.244 0.964588 1.26185 0
1.245 0.973423 1.26702 0
1.246 0.964213 1.26203 0
1.247 0.963348 1.26143 0
1.248 0.975701 1.26774 0
1.249 0.96608 1.26295 0
1.25 0.967667 1.26354 0
1.251 0.966921 1.26337 0
1.252 0.966649 1.26328 0
1.253 0.96639 1.26265 0
1.254 0.96146 1.2598 0
1.255 0.970117 1.26446 0
1.256 0.980376 1.26984 0
1.257 0.964296 1.26146 0
1.258 0.975451 1.26774 0
1.259 0.975072 1.26712 0
1.26 0.971474 1.26493 0
1.261 0.973575 1.26623 0
1.262 0.967859 1.26337 0
1.263 0.9768 1.26803 0
1.264 0.980633 1.2699 0
1.265 0.976366 1.26707 0
1.266 0.973093 1.26537 0
1.267 0.965434 1.26199 0
1.268 0.967893 1.26297 0
1.269 0.974902 1.26662 0
1.27 0.968816 1.26324 0
1.271 0.970271 1.26375 0
1.272 0.979563 1.26909 0
1.273 0.981529 1.26985 0
1.274 0.970086 1.26327 0
1.275 0.971125 1.26406 0
1.276 0.98798 1.27296 0
1.277 0.97837 1.268 0
1.278 0.979693 1.26895 0
1.279 0.977762 1.26781 0
1.28 0.967239 1.26217 0
1.281 0.969945 1.26403 0
1.282 0.974401 1.26569 0
1.283 0.968381 1.26247 0
1.284 0.979844 1.26868 0
1.285 0.973944 1.26513 0
1.286 0.97901 1.26809 0
1.287 0.991232 1.27424 0
1.288 0.979039 1.26776 0
1.289 0.97632 1.26643 0
1.29 0.961983 1.25854 0
1.291 0.983982 1.2704 0
1.292 0.970868 1.26326 0
1.293 0.978901 1.26741 0
1.294 0.971403 1.26313 0
1.295 0.978509 1.26731 0
1.296 0.972379 1.26385 0
1.297 0.978836 1.26717 0
1.298 0.976413 1.26609 0
1.299 0.971235 1.26331 0
1.3 0.965665 1.26006 0
1.301 0.971403 1.2627 0
1.302 0.971398 1.26324 0
1.303 0.96946 1.26195 0
1.304 0.979507 1.26699 0
1.305 0.97558 1.26491 0
1.306 0.971847 1.26301 0
1.307 0.966073 1.25983 0
1.308 0.968192 1.26101 0
1.309 0.972071 1.26272 0
1.31 0.970333 1.26179 0
1.311 0.970693 1.26163 0
1.312 0.978449 1.26576 0
1.313 0.974106 1.26375 0
1.314 0.969491 1.26097 0
1.315 0.975796 1.2644 0
1.316 0.973865 1.26315 0
1.317 0.97221 1.26264 0
1.318 0.981327 1.26692 0
1.319 0.964759 1.25854 0
1.32 0.977732 1.26472 0
1.321 0.975194 1.26373 0
1.322 0.973538 1.2625 0
1.323 0.979251 1.26552 0
1.324 0.975838 1.26369 0
1.325 0.973581 1.26252 0
1.326 0.970563 1.26125 0
1.327 0.970094 1.26053 0
1.328 0.974977 1.26287 0
1.329 0.966332 1.2586 0
1.33 0.969473 1.26046 0
1.331 0.967067 1.25909 0
1.332 0.965999 1.25869 0
1.333 0.978034 1.26475 0
1.334 0.973426 1.26231 0
1.335 0.965755 1.25838 0
1.336 0.965682 1.25828 0
1.337 0.967823 1.2596 0
1.338 0.976713 1.26363 0
1.339 0.975721 1.26359 0
1.34 0.972773 1.26167 0
1.341 0.969942 1.26041 0
1.342 0.965873 1.25758 0
1.343 0.960356 1.25486 0
1.344 0.962846 1.25618 0
1.345 0.97261 1.26183 0
1.346 0.972244 1.26108 0
1.347 0.97341 1.2619 0
1.348 0.967878 1.25882 0
1.349 0.965995 1.25821 0
1.35 0.970839 1.26032 0
1.351 0.966708 1.25832 0
1.352 0.971284 1.26025 0
1.353 0.959949 1.25421 0
1.354 0.969452 1.25939 0
1.355 0.965805 1.25755 0
1.356 0.979036 1.26441 0
1.357 0.958157 1.25308 0
1.358 0.960437 1.25444 0
1.359 0.962943 1.25619 0
1.36 0.967251 1.25846 0
1.361 0.966948 1.25803 0
1.362 0.976748 1.26285 0
1.363 0.969531 1.25899 0
1.364 0.963235 1.2561 0
1.365 0.981778 1.26565 0
1.366 0.96869 1.25865 0
1.367 0.976983 1.26322 0
1.368 0.975357 1.26222 0
1.369 0.963104 1.25538 0
1.37 0.969209 1.25858 0
1.371 0.971456 1.25977 0
1.372 0.968831 1.25852 0
1.373 0.967502 1.25765 0
1.374 0.965056 1.2564 0
1.375 0.974488 1.26131 0
1.376 0.968709 1.25806 0
1.377 0.971398 1.25957 0
1.378 0.970648 1.2594 0
1.379 0.974349 1.26139 0
1.38 0.968652 1.2582 0
1.381 0.969469 1.25893 0
1.382 0.981301 1.26492 0
1.383 0.968542 1.2581 0
1.384 0.972869 1.26043 0
1.385 0.959982 1.2534 0
1.386 0.964481 1.25578 0
1.387 0.971458 1.25969 0
1.388 0.960711 1.25371 0
1.389 0.964289 1.25573 0
1.39 0.977552 1.26272 0
1.391 0.967682 1.25744 0
1.392 0.974805 1.26115 0
1.393 0.964961 1.256 0
1.394 0.960838 1.25382 0
1.395 0.961203 1.25396 0
1.396 0.971019 1.25929 0
1.397 0.976288 1.26162 0
1.398 0.97068 1.25876 0
1.399 0.968973 1.25773 0
1.4 0.971285 1.25916 0
1.401 0.973404 1.26005 0
1.402 0.968909 1.25789 0
1.403 0.979584 1.2631 0
1.404 0.972363 1.25956 0
1.405 0.964789 1.25528 0
1.406 0.968159 1.25734 0
1.407 0.971562 1.25904 0
1.408 0.967976 1.25731 0
1.409 0.964894 1.25563 0
1.41 0.984109 1.26562 0
1.411 0.966225 1.25586 0
1.412 0.973242 1.25977 0
1.413 0.970357 1.25829 0
1.414 0.959366 1.25246 0
1.415 0.970333 1.25834 0
1.416 0.97858 1.2625 0
1.417 0.96468 1.25481 0
1.418 0.972905 1.25955 0
1.419 0.964826 1.25502 0
1.42 0.967932 1.25702 0
1.421 0.971549 1.25858 0
1.422 0.969536 1.2574 0
1.423 0.969513 1.25775 0
1.424 0.972986 1.25906 0
1.425 0.967206 1.25596 0
1.426 0.965056 1.25486 0
1.427 0.975782 1.26055 0
1.428 0.968341 1.25636 0
1.429 0.967211 1.25582 0
1.43 0.965544 1.25517 0
1.431 0.969588 1.25711 0
1.432 0.974634 1.2597 0
1.433 0.974012 1.2593 0
1.434 0.97423 1.25971 0
1.435 0.96143 1.25274 0
1.436 0.966325 1.25517 0
1.437 0.97364 1.25923 0
1.438 0.982243 1.2637 0
1.439 0.968349 1.25622 0
1.44 0.976331 1.26087 0
1.441 0.974607 1.25963 0
1.442 0.956593 1.24999 0
1.443 0.968182 1.2562 0
1.444 0.968373 1.25622 0
1.445 0.966691 1.25514 0
1.446 0.964437 1.25421 0
1.447 0.964523 1.25401 0
1.448 0.978494 1.26133 0
1.449 0.954976 1.24905 0
1.45 0.979643 1.26206 0
1.451 0.975958 1.25994 0
1.452 0.978089 1.26085 0
1.453 0.979029 1.26128 0
1.454 0.979241 1.26149 0
1.455 0.965312 1.25411 0
1.456 0.96623 1.25458 0
1.457 0.970376 1.25686 0
1.458 0.983768 1.26407 0
1.459 0.970731 1.25672 0
1.46 0.970913 1.25691 0
1.461 0.974173 1.25851 0
1.462 0.97322 1.25799 0
1.463 0.974181 1.25846 0
1.464 0.965135 1.25362 0
1.465 0.969879 1.25638 0
1.466 0.958428 1.25001 0
1.467 0.970485 1.25651 0
1.468 0.962246 1.25204 0
1.469 0.964522 1.2532 0
1.47 0.956825 1.24904 0
1.471 0.97553 1.25902 0
1.472 0.969437 1.25578 0
1.473 0.973332 1.25763 0
1.474 0.97084 1.25636 0
1.475 0.966579 1.25397 0
1.476 0.967665 1.25479 0
1.477 0.97254 1.25701 0
1.478 0.976546 1.25945 0
1.479 0.962809 1.25191 0
1.48 0.963039 1.25187 0
1.481 0.974627 1.25818 0
1.482 0.973742 1.25774 0
1.483 0.9704 1.25575 0
1.484 0.967183 1.25402 0
1.485 0.968177 1.25465 0
1.486 0.964873 1.25268 0
1.487 0.978091 1.26006 0
1.488 0.974671 1.25793 0
1.489 0.965497 1.25298 0
1.49 0.973512 1.25731 0
1.491 0.973271 1.25705 0
1.492 0.972773 1.25688 0
1.493 0.98048 1.26096 0
1.494 0.964938 1.25258 0
1.495 0.977313 1.25944 0
1.496 0.968659 1.25457 0
1.497 0.972918 1.25681 0
1.498 0.969426 1.255 0
1.499 0.97789 1.25936 0
1.5 0.982 1.26151 0
1.501 0.975664 1.25841 0
1.502 0.966772 1.25398 0
1.503 0.975129 1.25785 0
1.504 0.966117 1.25335 0
1.505 0.964434 1.25219 0
1.506 0.968455 1.25426 0
1.507 0.960124 1.25026 0
1.508 0.975333 1.25814 0
1.509 0.96893 1.25428 0
1.51 0.981638 1.26133 0
1.511 0.970786 1.25581 0
1.512 0.978113 1.25951 0
1.513 0.971271 1.25567 0
1.514 0.970329 1.25526 0
1.515 0.960375 1.25009 0
1.516 0.969842 1.25551 0
1.517 0.964686 1.252 0
1.518 0.97451 1.25718 0
1.519 0.970958 1.25585 0
1.52 0.96532 1.25273 0
1.521 0.965065 1.25267 0
1.522 0.973743 1.25705 0
1.523 0.973198 1.25653 0
1.524 0.962501 1.25052 0
1.525 0.973847 1.25721 0
1.526 0.974172 1.25694 0
1.527 0.966252 1.25286 0
1.528 0.974527 1.25715 0
1.529 0.981366 1.26021 0
1.53 0.965307 1.25205 0
1.531 0.96962 1.25452 0
1.532 0.976113 1.25817 0
1.533 0.967044 1.2532 0
1.534 0.965886 1.25246 0
1.535 0.975518 1.25759 0
1.536 0.970242 1.25466 0
1.537 0.967464 1.2536 0
1.538 0.967543 1.25339 0
1.539 0.964095 1.25186 0
1.54 0.975394 1.25759 0
1.541 0.974688 1.257 0
1.542 0.973073 1.25578 0
1.543 0.973881 1.2564 0
1.544 0.980854 1.26029 0
1.545 0.966135 1.25244 0
1.546 0.966976 1.25243 0
1.547 0.978459 1.25874 0
1.548 0.977529 1.2577 0
1.549 0.97516 1.25679 0
1.55 0.982064 1.26045 0
1.551 0.969961 1.25404 0
1.552 0.965703 1.25207 0
1.553 0.977545 1.25788 0
1.554 0.968474 1.25319 0
1.555 0.970226 1.25405 0
1.556 0.972614 1.25553 0
1.557 0.964272 1.25102 0
1.558 0.968251 1.25315 0
1.559 0.972114 1.25468 0
1.56 0.96551 1.25171 0
1.561 0.963527 1.24988 0
1.562 0.969815 1.25401 0
1.563 0.969908 1.25361 0
1.564 0.957752 1.24719 0
1.565 0.961949 1.24937 0
1.566 0.965987 1.25165 0
1.567 0.968593 1.25292 0
1.568 0.964015 1.25011 0
1.569 0.955985 1.24611 0
1.57 0.970989 1.25396 0
1.571 0.97089 1.25384 0
1.572 0.969365 1.25261 0
1.573 0.969104 1.25297 0
1.574 0.968061 1.2523 0
1.575 0.968064 1.25255 0
1.576 0.964231 1.25026 0
1.577 0.962313 1.24915 0
1.578 0.967799 1.25194 0
1.579 0.970865 1.25359 0
1.58 0.975596 1.25643 0
1.581 0.970111 1.25326 0
1.582 0.973813 1.25578 0
1.583 0.971545 1.25418 0
1.584 0.967434 1.25209 0
1.585 0.964657 1.25069 0
1.586 0.965072 1.25072 0
1.587 0.964949 1.25052 0
1.588 0.97662 1.25674 0
1.589 0.971403 1.25385 0
1.59 0.971254 1.25373 0
1.591 0.968525 1.25179 0
1.592 0.958584 1.2465 0
1.593 0.969862 1.25311 0
1.594 0.953499 1.2437 0
1.595 0.966545 1.2508 0
1.596 0.978226 1.25699 0
1.597 0.974664 1.25493 0
1.598 0.960554 1.24706 0
1.599 0.959072 1.2468 0
1.6 0.959996 1.24671 0
1.601 0.967931 1.25136 0
1.602 0.959101 1.2467 0
1.603 0.967793 1.25094 0
1.604 0.961334 1.24739 0
1.605 0.966656 1.25005 0
1.606 0.963805 1.24865 0
1.607 0.971032 1.25254 0
1.608 0.973609 1.25342 0
1.609 0.962699 1.24789 0
1.61 0.978654 1.25619 0
1.611 0.969009 1.251 0
1.612 0.963712 1.24837 0
1.613 0.970003 1.2513 0
1.614 0.975763 1.25475 0
1.615 0.965101 1.2489 0
1.616 0.964698 1.24888 0
1.617 0.964858 1.24858 0
1.618 0.965333 1.24882 0
1.619 0.986309 1.25967 0
1.62 0.97383 1.25338 0
1.621 0.969068 1.25079 0
1.622 0.972209 1.25223 0
1.623 0.961358 1.24642 0
1.624 0.981038 1.25717 0
1.625 0.970453 1.25136 0
1.626 0.966581 1.24945 0
1.627 0.973527 1.25308 0
1.628 0.973384 1.2531 0
1.629 0.969455 1.25063 0
1.63 0.960841 1.24608 0
1.631 0.962964 1.24734 0
1.632 0.962437 1.24712 0
1.633 0.974607 1.25322 0
1.634 0.964703 1.248 0
1.635 0.973142 1.25252 0
1.636 0.966499 1.24889 0
1.637 0.967657 1.24977 0
1.638 0.971083 1.25158 0
1.639 0.957139 1.24408 0
1.64 0.972213 1.25204 0
1.641 0.96759 1.24945 0
1.642 0.96629 1.24859 0
1.643 0.967575 1.2495 0
1.644 0.962283 1.24618 0
1.645 0.95683 1.24323 0
1.646 0.960912 1.2455 0
1.647 0.979573 1.25574 0
1.648 0.968137 1.24923 0
1.649 0.965625 1.24781 0
1.65 0.962954 1.24645 0
1.651 0.969025 1.24977 0
1.652 0.960649 1.24519 0
1.653 0.965488 1.24783 0
1.654 0.973561 1.25207 0
1.655 0.970736 1.25056 0
1.656 0.96627 1.24812 0
1.657 0.961904 1.24576 0
1.658 0.967232 1.24863 0
1.659 0.966935 1.24819 0
1.66 0.960745 1.24525 0
1.661 0.9637 1.24707 0
1.662 0.975165 1.2532 0
1.663 0.981919 1.25618 0
1.664 0.963823 1.24672 0
1.665 0.956805 1.24283 0
1.666 0.971483 1.25091 0
1.667 0.976833 1.25317 0
1.668 0.95867 1.24364 0
1.669 0.968104 1.24864 0
1.67 0.963795 1.24616 0
1.671 0.968384 1.24875 0
1.672 0.956118 1.2424 0
1.673 0.959594 1.24389 0
1.674 0.965365 1.247 0
1.675 0.958668 1.24367 0
1.676 0.956679 1.24261 0
1.677 0.964621 1.24685 0
1.678 0.961008 1.24473 0
1.679 0.951052 1.23944 0
1.68 0.963399 1.24619 0
1.681 0.955876 1.242 0
1.682 0.958975 1.24337 0
1.683 0.957277 1.24249 0
1.684 0.955848 1.24233 0
1.685 0.962564 1.24574 0
1.686 0.967524 1.24804 0
1.687 0.969429 1.24882 0
1.688 0.967396 1.24828 0
1.689 0.968593 1.24844 0
1.69 0.957885 1.24275 0
1.691 0.956033 1.24207 0
1.692 0.952083 1.23989 0
1.693 0.963261 1.24583 0
1.694 0.962683 1.24542 0
1.695 0.964088 1.2462 0
1.696 0.966848 1.24743 0
1.697 0.954244 1.24092 0
1.698 0.965277 1.24669 0
1.699 0.955595 1.24161 0
1.7 0.966364 1.24738 0
1.701 0.967102 1.24806 0
1.702 0.959682 1.24399 0
1.703 0.958158 1.24327 0
1.704 0.960279 1.24434 0
1.705 0.957901 1.24293 0
1.706 0.967037 1.24758 0
1.707 0.971828 1.25 0
1.708 0.965672 1.24649 0
1.709 0.966606 1.24757 0
1.71 0.973055 1.25124 0
1.711 0.966142 1.24755 0
1.712 0.967622 1.24838 0
1.713 0.972726 1.25055 0
1.714 0.967321 1.24768 0
1.715 0.961286 1.24455 0
1.716 0.967005 1.24744 0
1.717 0.955785 1.24191 0
1.718 0.957027 1.2422 0
1.719 0.962558 1.24545 0
1.72 0.964389 1.24648 0
1.721 0.968177 1.24809 0
1.722 0.958076 1.24291 0
1.723 0.953532 1.24062 0
1.724 0.968126 1.24864 0
1.725 0.968896 1.24888 0
1.726 0.969204 1.24883 0
1.727 0.957148 1.24264 0
1.728 0.960275 1.24413 0
1.729 0.958698 1.24338 0
1.73 0.959045 1.24362 0
1.731 0.954311 1.24108 0
1.732 0.958319 1.24363 0
1.733 0.962577 1.24579 0
1.734 0.962514 1.2457 0
1.735 0.963045 1.24627 0
1.736 0.955982 1.24167 0
1.737 0.961209 1.2446 0
1.738 0.948295 1.23768 0
1.739 0.95998 1.24426 0
1.74 0.951943 1.23976 0
1.741 0.963712 1.24659 0
1.742 0.954534 1.24131 0
1.743 0.954171 1.24131 0
1.744 0.96683 1.24798 0
